Symbol,Volume,Status
MD4X.DE,108,Fail
EMAU.L,0,No Data
STXNDQ.JO,22609,Fail
ONOF,2402,Fail
FHF.TO,2405,Fail
WDMTF,0,No Data
EVSM,13558,Fail
GBUR.L,0,No Data
SGB3.L,0,No Data
MOM100.NS,525436,Pass
IUAA.L,0,Fail
IBC7.DE,1010,Fail
3NIS.L,0,No Data
DXW.TO,0,Error
280940.KS,0,Error
SIXP,6807,Fail
BTRN,0,No Data
ITA,510764,Pass
CRAK,1662,Fail
BKAG,94050,Fail
ENTR,0,No Data
OILU.L,0,No Data
HAUZ,33683,Fail
BLES,5164,Fail
BILL.AX,158,Fail
1PAS.L,0,Fail
MCSE,1,Fail
USFR,2333566,Pass
XWEB,0,No Data
QLTA,45175,Fail
FPXE.L,0,No Data
BSJS,74609,Fail
WDIV,3850,Fail
HERO.TO,0,Error
BGX.L,0,Error
EWX,11515,Fail
GBJP.L,0,Fail
TIP,1095764,Pass
IDV,335781,Pass
CRUD.L,0,Fail
VCLO,0,No Data
DTLA.L,0,Fail
VUSA.MI,6290,Fail
122630.KS,0,Error
ICICINXT50.NS,0,No Data
FOCT,12861,Fail
IS0X.DE,4016,Fail
EGRP.L,0,No Data
DUHP,497915,Pass
PSUBNKIETF.BO,0,No Data
UBTL.L,0,Fail
VONE,47742,Fail
IDVA.AS,6744,Fail
PAMC,6355,Fail
JRUE.DE,2000,Fail
SLV3.L,0,Fail
DBXH.DE,2107,Fail
EXSE.F,0,No Data
MAGX,31509,Fail
XDWE.L,0,Fail
MXWS.L,0,Fail
VIIZ,0,No Data
PRAS.DE,2950,Fail
ABCS,2761,Fail
HJAP.F,0,No Data
ITWN.L,0,Fail
GB00BNGJ9J32.SG,0,No Data
VGOV.DE,545,Fail
FORH,0,No Data
XGSI.L,0,Fail
VMID.DE,828,Fail
COSW.PA,1754,Fail
JJEB,0,No Data
SPUD.L,0,No Data
CEBL.DE,8877,Fail
BBSB,0,No Data
XFIX,65,Fail
3SUR.DE,27,Fail
3SQE.L,0,Fail
PLCY,0,No Data
TSLA.L,0,Fail
TSL3.L,0,Fail
PFMN.TO,0,Error
WIL,0,No Data
BULL.L,0,Fail
HOMZ,1732,Fail
IDWP.L,0,Fail
CANE,31595,Fail
FBL,394823,Pass
RITA,2741,Fail
JJAB,0,No Data
T3GB.L,0,Fail
PIN.TO,0,Fail
SPXD.SW,0,Error
BSTP,6079,Fail
3OIL.L,0,Fail
SSQE.L,0,No Data
PALC,12668,Fail
KPRO,0,No Data
REAI,266,Fail
XD9U.L,0,Fail
XBI,5448226,Pass
ICFP.DE,1,Fail
GBE3.MI,0,No Data
DNL,48242,Fail
KBUF,827,Fail
SAVN,0,No Data
ESG.TO,0,Error
EMDD.L,0,No Data
MXI,4626,Fail
GFEB,13487,Fail
DRCU.TO,0,Error
ESPS.L,0,Fail
JEBP.L,0,Fail
INKM,2872,Fail
SCZ,449715,Pass
XSC.TO,0,Fail
LGQI.DE,516,Fail
BBIL.L,0,Fail
RSPA,4379,Fail
VEF.TO,0,Error
SGLU.AS,91959,Fail
0E5H.L,0,Fail
FVD,337028,Pass
FCOR,29884,Fail
SXKPEX.DE,0,No Data
FVUB.L,0,Fail
364990.KS,0,Error
3SNF.L,0,No Data
VAP.AX,2119,Fail
MCDS,62,Fail
CMCI.L,0,No Data
ZSRI.DE,253,Fail
TRSY.L,0,Fail
NVDS,1929977,Pass
URTY,1037030,Pass
XLKS.L,0,Fail
IJPD.L,0,Fail
ISFA.AS,9022,Fail
ICF,35882,Fail
ERTH,2983,Fail
2846.HK,325009,Pass
CSSMIM.SW,5128,Fail
NXTG.L,0,No Data
IVV,1676744,Pass
USAC.PA,0,Error
FTRI,66755,Fail
JHMB,6011,Fail
AIGE.L,0,Fail
SYBK.DE,7000,Fail
IBMM,54699,Fail
XMAE.F,0,No Data
C007.F,0,No Data
HTMW.DE,26252,Fail
ROLG.L,0,Fail
UCIB,322,Fail
3SIN.L,0,Fail
SMTH,83294,Fail
IAEX.AS,9584,Fail
PLV.TO,0,Fail
ETFBW20ST.WA,0,Error
XDWD.DE,51474,Fail
SIXO,16535,Fail
FSR.TO,0,Fail
NVBW,0,No Data
HPJP.L,0,No Data
WTDH.DE,1,Fail
SEMG.L,0,Fail
IBTA.L,0,Fail
QDVS.DE,93455,Fail
BTPS.PA,209,Fail
CVD.TO,0,Error
FEMP.L,0,Fail
BBBI,636,Fail
BLLD,277,Fail
CRNL.L,0,No Data
ITEH.L,0,Fail
XMBD.L,0,Fail
XUU.TO,0,Error
PFIA.TO,0,Error
LOGS.DE,0,Error
EMTL,3187,Fail
JPXH.PA,50,Fail
DL2P.L,0,Fail
CESG.L,0,No Data
256440.KS,0,Error
SDIV,206045,Pass
AGGS,261,Fail
PSP,27720,Fail
APLY,51290,Fail
314250.KS,0,Error
DBB,24793,Fail
GBEU.MI,0,No Data
ACWD.L,0,Fail
CSW.PA,5312,Fail
IDNA.L,0,Fail
EMG.NZ,641,Fail
FLGV,23105,Fail
SCO,1090626,Pass
VIXY,2883861,Pass
PIMT.L,0,Fail
ESGW,0,No Data
DFC.TO,0,No Data
QDXH.TO,0,Error
DBXM.DE,0,No Data
SPP7.DE,1204,Fail
IUS5.DE,212,Fail
IGIB,651302,Pass
PHR.TO,0,Fail
157490.KS,0,Error
XPHG.L,0,Fail
FSEU.L,0,Fail
FCNS.NE,0,Error
TRIP.L,0,Fail
SCCD,2091,Fail
BBCB,1128,Fail
METR.L,0,No Data
XGVD.MI,86,Fail
R1VL.L,0,Fail
HUN.TO,0,Error
FLXK.DE,13053,Fail
RFCI,361,Fail
IUSP.DE,9857,Fail
123320.KS,0,Error
FGLS.L,0,No Data
WING.L,0,Fail
SMRI,127,Fail
QVMS,0,No Data
BTEK,0,No Data
AWAT.PA,5832,Fail
WOOD.L,0,Fail
284430.KS,0,Error
WIP,22672,Fail
IPAB.F,0,No Data
CP9.PA,1,Fail
RMAU.L,0,Fail
QQC-F.TO,0,Error
CLIM.PA,636,Fail
NFL3.L,0,Fail
NANR,15425,Fail
XMC.TO,0,Error
CRTC,360,Fail
FELV,76242,Fail
WS5X.MI,10780,Fail
KOKU,0,No Data
ECOP.MI,9453,Fail
APX.PA,47,Fail
NSGE.TO,0,Error
FRXE.L,0,No Data
DFUS,128411,Fail
IGBE.L,0,Fail
PGHY,5967,Fail
SC0Z.DE,1,Fail
OSXC.DE,0,No Data
PXI,4069,Fail
PSH,2660,Fail
IFFI.AS,4537,Fail
TRE3.L,0,Fail
IBTO,13346,Fail
VETZ,0,No Data
DEL2.DE,2844,Fail
HLT.PA,4468,Fail
266370.KS,0,Error
XUFB.L,0,Fail
IEO,73290,Fail
IHYE.L,0,Fail
CC1U.L,0,No Data
83122.HK,0,Fail
FUD,0,No Data
GAST,0,No Data
XTEN,11812,Fail
GGRE.MI,1,Fail
CONI,19973,Fail
2803.HK,0,No Data
ZUT.TO,0,Error
IMFL,13498,Fail
ZFC.TO,0,Error
PXE,151305,Fail
LYFE,0,No Data
IHYA.L,0,Fail
PRAE.DE,411,Fail
AM3S.L,0,Fail
SPYB,24701,Fail
FDN,200491,Pass
XOCT,3434,Fail
FLAO,207,Fail
CORP,27869,Fail
DSTX,0,No Data
EUNR.DE,1393,Fail
3HSB.L,0,No Data
L4K3.DE,38125,Fail
STXWDM.JO,1784900,Pass
ECRD.MI,8947,Fail
MOGB.L,0,Fail
CECL.L,0,No Data
IWMW,4274,Fail
EGV2.DE,0,Error
GHYS.L,0,Fail
XCHA.DE,114005,Fail
IQDY,4388,Fail
PPDM,0,No Data
NVDE.L,0,Fail
PSQ,4784713,Pass
3ULS.L,0,Fail
FTXG,8306,Fail
253160.KS,0,Error
SRWG.L,0,No Data
MTVR,0,No Data
XPXD.L,0,Error
EGRW.L,0,Fail
MLPY,0,No Data
3LRI.L,0,Fail
PANX.PA,20653,Fail
GTEK,9818,Fail
VGVF.DE,21457,Fail
EWN,12957,Fail
BMMWF,0,No Data
USAB.F,0,No Data
ICI,0,No Data
CYH.TO,0,Error
AWEG,0,No Data
ICOV.L,0,No Data
FEMS.L,0,Fail
SMN,6747,Fail
SMEA.L,0,Fail
SADM.DE,8139,Fail
VDCA.L,0,Fail
SENSEXBEES.BO,0,No Data
LVHI,128325,Fail
EVSB,2880,Fail
EVLN,40432,Fail
IBOT,6999,Fail
CGL.TO,0,Error
ZPR.TO,0,Error
C53.PA,0,No Data
C003.DE,206,Fail
WQDA.AS,16979,Fail
10AK.DE,2,Fail
UXM.TO,0,No Data
SMTC.L,0,Fail
XGID.L,0,No Data
XRLX,255,Fail
SPCX,99,Fail
XDEB.DE,4909,Fail
TSMS.L,0,Fail
3JPE.L,0,Fail
SYBW.DE,1000,Fail
MVE.AX,91,Fail
EUHA.DE,11197,Fail
FTGC,172634,Fail
USHY.L,0,Fail
ITEP.L,0,Fail
CONSUMBEES.NS,0,Error
XSEM.TO,0,Error
3SNV.L,0,Fail
SYBC.DE,4488,Fail
DCAP,4,Fail
KOIN.L,0,No Data
XMAD.L,0,Fail
FLGB,19656,Fail
TOTR,2142,Fail
TKCPF,0,No Data
DFAT,275202,Pass
EXIE.DE,90327,Fail
EL4E.DE,583,Fail
EUFN,156378,Fail
FFLC,46603,Fail
IWV,450407,Pass
NUDM,16406,Fail
VTEB,2306264,Pass
SUJD.AS,60737,Fail
VSS,74828,Fail
82828.HK,10000,Fail
3SXO.L,0,No Data
ZUP.TO,0,Error
BSCV,151924,Fail
DEM.L,0,Fail
AMJB,45163,Fail
CHTE.L,0,No Data
SMBE.L,0,No Data
PAVE.L,0,Fail
DNRA.DE,0,No Data
KURE,9519,Fail
PREF.TO,0,Error
IDY,0,No Data
VDCO.AX,80,Fail
CNSG.L,0,Fail
NV20IETF.BO,0,No Data
AFIN.PA,0,No Data
BRTU.L,0,No Data
SEIV,23555,Fail
BBEM,0,No Data
XZE5.L,0,No Data
MAGS,493127,Pass
JJPB,0,No Data
FUSD.L,0,Fail
CL2.PA,63457,Fail
XSEP,7883,Fail
XESU.L,0,Fail
DX2J.DE,8143,Fail
WRDEUA.MI,68,Fail
SIXS,0,No Data
NGSP.L,0,Fail
CHCORP.SW,36475,Fail
DEW,2972,Fail
INGS.SW,0,No Data
RSST,18921,Fail
FUSD.DE,15362,Fail
SCHX,3016882,Pass
EARN.TO,0,Fail
XAT1.SW,0,Fail
V40A.DE,4768,Fail
SJB,15882,Fail
FXSG,0,No Data
TOCC.TO,2115,Fail
XDUK.DE,17815,Fail
3HCS.MI,13657,Fail
BAS.L,0,Fail
EURL,8915,Fail
153270.KS,0,Error
KIE,1109028,Pass
FFR,0,No Data
322400.KS,0,Error
EMLC.L,0,Fail
FLEH,0,No Data
SC0X.F,0,No Data
ETFBW20LV.WA,0,Error
FDG,2001,Fail
ITWN.MI,3540,Fail
TLH,308085,Pass
MTI.PA,441,Fail
3088.HK,0,Error
3LNV.L,0,Fail
JPNY.L,0,No Data
QEFA,9843,Fail
DBXK.DE,202,Fail
RLE.TO,0,No Data
CDZ.TO,0,Error
PAASI.PA,21882,Fail
SK9A.DE,0,Error
TAFI,43844,Fail
AUEM.L,0,Fail
VUSA.L,0,Fail
SAKE.L,0,No Data
ELQD,0,No Data
LQDB,523,Fail
3SUL.L,0,Fail
MSTY,1569785,Pass
3BAL.L,0,Fail
SP5L.L,0,Fail
GII,34969,Fail
VUCP.L,0,Fail
LYPE.DE,617,Fail
500.PA,13596,Fail
ETFBW20TR.WA,0,Error
SBIO.L,0,Fail
VAS.AX,94976,Fail
REUS.MI,0,No Data
KJ7.SI,0,Error
XSQ.TO,0,No Data
CUS1.L,0,Fail
XEIN.DE,202,Fail
UB0D.L,0,Fail
3175.HK,372600,Pass
FGQI.L,0,Fail
XAXD.L,0,Fail
NBSM,38846,Fail
AEH,0,No Data
CRMS.L,0,No Data
EVEN,0,No Data
CEFD,802,Fail
DRGG.L,0,No Data
WSCR.L,0,Fail
HKND,1211,Fail
ROX.DE,0,Error
3BIE.L,0,No Data
CSGLDC.SW,3012,Fail
BALB,0,No Data
CSRU.L,0,No Data
VXX,2836535,Pass
IS0E.DE,47292,Fail
SBT-B.TO,0,Fail
IS3Q.DE,37793,Fail
GLTL.L,0,Fail
SNSR.L,0,No Data
JMIN,0,No Data
IHY,3176,Fail
SHLD,1183486,Pass
CNUA.DE,370,Fail
GISE.SW,0,No Data
ASHX,0,No Data
DWLD,10483,Fail
3GIS.L,0,Fail
GBTC,4014790,Pass
GEMU.PA,0,Error
XD5E.L,0,Fail
IE1A.DE,65125,Fail
SGQP.L,0,No Data
EEH,0,No Data
LICNFNHGP.BO,0,No Data
IUSA.DE,44156,Fail
XS2D.L,0,Fail
BMAX.TO,0,Error
JREE.DE,5153,Fail
H4ZK.DE,0,No Data
EL4J.DE,0,No Data
EFRN.L,0,Fail
PLGS.DE,0,No Data
INFR,11,Fail
XYPD.DE,39,Fail
IDSE.AS,184,Fail
SX7EEX.DE,0,No Data
SYGJP.JO,100529,Fail
MIDZ,0,No Data
EQDS.L,0,Fail
HYEM,99922,Fail
SGFM.L,0,No Data
ESP0.DE,8602,Fail
261220.KS,0,Error
IBTL.L,0,Fail
ENEF.L,0,No Data
LIFE.L,0,Fail
BETZ,8531,Fail
DAXXF,0,No Data
MAMB,13591,Fail
SXLY.L,0,Fail
EUDG,3190,Fail
LIRU.DE,0,Error
P60.SI,0,No Data
NPF.NZ,21684,Fail
EMNT,3018,Fail
ESGB.TO,0,Error
EEIA.L,0,No Data
LYPH.DE,0,No Data
IEBC.L,0,Fail
GBCH.L,0,No Data
EAOK,0,No Data
IPAC,26802,Fail
2B79.DE,59559,Fail
XEMD,2764,Fail
SLIM,0,No Data
TMFG,14167,Fail
SHFT,0,No Data
CHIH,0,No Data
PUIP.L,0,No Data
HCOW,26,Fail
HIHC.SW,14481,Fail
IQDE,0,No Data
X03C.DE,50,Fail
PSTR,46,Fail
3BRL.L,0,Fail
CES.TO,0,No Data
IUMD.L,0,Fail
QQQU,6209,Fail
KARS,4171,Fail
UAUG,5339,Fail
192720.KS,0,Error
ISCB,1021,Fail
BP3L.L,0,Fail
PSCU,1041,Fail
BANKBEES.BO,71089,Fail
SGBS.L,0,Fail
28ID.PA,0,Error
MAXI,24303,Fail
CSY.TO,0,No Data
PLDI.TO,0,Fail
IGSG.L,0,Fail
IS4S.DE,9559,Fail
G1CE.DE,1654,Fail
X1G.SW,0,Fail
ELFE.DE,1152,Fail
IQQA.DE,15352,Fail
FOOD.AX,6893,Fail
123310.KS,0,Error
ZHY.TO,0,Error
SSPY.AS,68,Fail
DFD.TO,0,No Data
X020.DE,0,No Data
AIR3.L,0,No Data
IBTB,0,No Data
NVBT,0,No Data
MFED.PA,1765,Fail
HSTE.L,0,Fail
AVIG,75888,Fail
CLMA,0,No Data
LESW.DE,0,No Data
117460.KS,0,Error
HMYR.L,0,No Data
UINE.DE,2,Fail
UESG.L,0,No Data
EFUT,0,No Data
EFQ8.DE,226,Fail
HYLS,118287,Fail
82823.HK,328700,Pass
BDIV.TO,0,Error
BATG.L,0,Fail
FELG,225143,Pass
ACWF,0,No Data
QWLD,2438,Fail
D5BG.DE,7545,Fail
APMU,16089,Fail
3SMO.PA,0,No Data
LVHB,0,No Data
FASA.L,0,Fail
DTOX.MI,0,No Data
PAUJ.F,0,No Data
ZEO.TO,0,Error
FDN.L,0,Fail
EFIE.SW,0,No Data
LUMV.L,0,No Data
USFM.L,0,No Data
FCHY.TO,0,No Data
3TSL.MI,76469,Fail
140700.KS,0,Error
FXTP.ME,0,No Data
SRECHA.SW,87383,Fail
4UB1.F,0,No Data
FINIETF.BO,0,No Data
ERNX.DE,513585,Pass
BBTR.L,0,Fail
105010.KS,0,Error
225130.KS,0,Error
SMDU.AS,7736,Fail
XYP1.DE,561,Fail
XMUJ.L,0,Fail
FLES.L,0,No Data
3LLV.PA,6383,Fail
JMAB.L,0,No Data
STXM,2119,Fail
AIRR,202270,Pass
3032.HK,48951209,Pass
XBM.TO,0,Error
BKL.TO,0,No Data
XFA.TO,0,No Data
QABA,21297,Fail
JPBM.DE,12,Fail
TR7S.L,0,Fail
GFGB.L,0,Fail
MMS.L,0,No Data
RIO.PA,3034,Fail
BYOB,0,No Data
TPAL.L,0,No Data
STWT.L,0,No Data
ISUS.L,0,Fail
VCAV.F,0,No Data
TRDE.F,0,No Data
IM2A.DE,5609,Fail
BTC,10113190,Pass
XSU.TO,0,Error
0MCG.L,0,Error
FXR,35057,Fail
CLR.SI,0,Error
XB4A.DE,328,Fail
CBU3.L,0,Fail
UB00.L,0,Fail
JJOFF,0,No Data
MUNS.L,0,No Data
GOOY,46412,Fail
PFFV,25097,Fail
TEET.AS,279,Fail
DELF.DE,98,Fail
JPNE.F,0,No Data
AMEE.DE,241,Fail
ZMMK.TO,0,Error
USEU.MI,5636,Fail
ASWA.DE,3000,Fail
USLV,0,No Data
SAF,0,No Data
IGIL.L,0,Fail
261120.KS,0,Error
WALA,0,No Data
C6E.PA,2976,Fail
TCGB.L,0,No Data
GMF,21290,Fail
WBIG,1380,Fail
SXEPEX.DE,0,No Data
RWLS,0,No Data
IQQD.DE,4133,Fail
EMNJ.DE,15999,Fail
SPYW.DE,24676,Fail
XDEM.DE,35893,Fail
JP40.DE,227,Fail
LYM9.DE,17592,Fail
CNAL.L,0,Fail
DWM,8939,Fail
BITU,2273868,Pass
IQDF,13644,Fail
EUFX,0,No Data
280320.KS,0,Error
18MS.DE,0,No Data
COPM.SW,0,Error
XLFS.L,0,Fail
GENE.L,0,Fail
ESIC.L,0,Fail
RENW.L,0,Fail
169950.KS,0,Error
IJPU.L,0,Fail
ROK3.L,0,No Data
3SHP.L,0,No Data
VBU.TO,27213,Fail
HUG.TO,0,Error
LVUS,0,No Data
RWUI,0,No Data
TGED.TO,0,Error
IBLC,11332,Fail
DXS0.DE,187,Fail
SSLN.L,0,Fail
FTGG.DE,254,Fail
IS3G.DE,1,Fail
XDWH.DE,60294,Fail
RWCD,0,No Data
IQQB.DE,13101,Fail
IQQI.DE,17438,Fail
SPEM,1362737,Pass
230480.KS,0,Error
CBUG.DE,29314,Fail
XREA.DE,973,Fail
ULV.TO,0,No Data
ESGF,0,No Data
BABS.L,0,No Data
371160.KS,0,Error
JULD,2275,Fail
UVXY,5708450,Pass
OM3M.F,0,No Data
BNDC,5530,Fail
MVA.AX,6808,Fail
UIFH.F,0,No Data
SOJA,0,No Data
CGGO,400146,Pass
LIFE.TO,0,Error
BULD,1290,Fail
FB2.L,0,No Data
CBBB.PA,0,No Data
RWED,0,No Data
OUNZ,897275,Pass
83012.HK,0,Fail
HEVY,0,No Data
EGB5.MI,0,No Data
HDIV,0,No Data
LVE.PA,5655,Fail
RYU,0,No Data
HTWD.L,0,Fail
1ARKK.AS,901,Fail
069660.KS,0,Error
X011.DE,0,No Data
GCAL,0,No Data
SCDL,0,No Data
FYC,6016,Fail
PAEEM.PA,17697,Fail
DXS3.DE,8940,Fail
DEWJ,0,No Data
LYY5.DE,1,Fail
DYLS,0,No Data
XUCS.L,0,Fail
AFMC,594,Fail
IBCI.MI,2418,Fail
SPFE.DE,10612,Fail
VBK,127706,Fail
VFEA.L,0,Fail
ABSLBANETF.NS,340741,Pass
CBIL.TO,0,Error
GNOM.L,0,Fail
IBTU.L,0,Fail
PAB,297,Fail
IWDD.AS,0,Error
IEFM.L,0,Fail
QDX.TO,0,Error
360200.KS,0,Error
IDFX.L,0,Fail
VEQT.TO,0,Error
XHYI,0,No Data
SEML.MI,8288,Fail
EUNJ.DE,1226,Fail
SUP3.L,0,No Data
GOVT.AS,14449,Fail
8OUU.DE,0,Error
SFHY,0,No Data
GSG,296106,Pass
BEEZ,41,Fail
3AMD.MI,1243,Fail
CGBI.AS,201,Fail
SNFE.L,0,No Data
XDWG.L,0,Fail
ESGF.TO,0,Fail
RODM,31095,Fail
9096.HK,0,No Data
CHGB.L,0,No Data
UD04.L,0,No Data
XCS6.L,0,Fail
TACE,0,No Data
INES.AX,896,Fail
SRIU.L,0,Fail
EEP.PA,4438,Fail
IXSE,0,No Data
EUDV,0,No Data
MDST,26541,Fail
ICICIALPLV.NS,0,No Data
XMCJ.SW,0,No Data
AFIN.DE,0,No Data
BRT3.L,0,No Data
XDWU.L,0,Fail
M9SD.DE,3310,Fail
LTUG.DE,0,Error
C024.DE,4362,Fail
ITEB.L,0,Fail
ECOZ,0,No Data
RLY,32475,Fail
STWE.L,0,No Data
METL.AS,0,Fail
XUTE.DE,2527,Fail
OIL.PA,0,No Data
AIGC.L,0,No Data
FLAT,0,No Data
XPXJ.L,0,No Data
EU13.L,0,Fail
3USL.L,0,Fail
JREI.L,0,Fail
XDEM.L,0,Fail
VVO.TO,0,Error
XLUP.L,0,Fail
XMAF.L,0,No Data
CSH2.PA,13301,Fail
WRND,1,Fail
DAX,71597,Fail
EL4G.DE,2990,Fail
MJXL,0,No Data
IDTM.L,0,Fail
YLCO,0,No Data
ICICIBANKN.NS,0,No Data
3DIE.DE,0,No Data
VDEA.L,0,Fail
X022.DE,0,No Data
SPY4.L,0,Fail
EMF.NZ,9111,Fail
IRHG,0,No Data
ISMD,11148,Fail
VGMF.AX,0,No Data
IE000Z9SJA06.SG,0,No Data
VCNS.TO,0,Error
EXW1.DE,110922,Fail
RA7Z.F,0,No Data
KOTAKGOLD.NS,568158,Pass
HERD,532,Fail
PYS,0,No Data
XDUK.L,0,Fail
PJSR.F,0,No Data
KOCG,0,No Data
NEAR,102122,Fail
JCSA.L,0,No Data
ESGX.DE,1,Fail
INRG.SW,57749,Fail
OCTZ,2600,Fail
MSOX,1965185,Pass
IJPA.AS,3032,Fail
IAGG,170583,Fail
HEDG.L,0,Fail
VCEB,29986,Fail
TSGB.L,0,Fail
KFVG,0,No Data
IRBO,0,No Data
MXUD.L,0,No Data
IUCM.L,0,Fail
EEPG.DE,15331,Fail
KORP,87941,Fail
XCTE.F,0,No Data
MIDD.L,0,Fail
USS.NZ,1124,Fail
YYY,108020,Fail
IBCD,0,No Data
WYDE,0,No Data
FDCE,489652,Pass
XDNA,0,No Data
XITK,1903,Fail
291630.KS,0,Error
OIL3.L,0,No Data
XCD.TO,0,Fail
SILV.L,0,Fail
225030.KS,0,Error
18M2.DE,127,Fail
YANG,82259130,Pass
EUNK.DE,0,Error
VFMV,1768,Fail
TSPA,79233,Fail
136340.KS,0,Error
CWEG.L,0,No Data
XUCD.DE,11404,Fail
THEP.F,0,No Data
ZIVZF,0,No Data
FAGR.L,0,Fail
FNDA,244248,Pass
DBXQ.DE,741,Fail
LCVB.F,0,No Data
TELE.L,0,No Data
EEXU.DE,0,No Data
LCOR.L,0,Fail
PBJ,6203,Fail
XUTD.L,0,Fail
JJG,0,No Data
QGTA,0,No Data
SSDEF,0,No Data
ECCY,0,No Data
HMMJ.TO,0,Error
EMXC.L,0,Fail
EL4L.DE,16,Fail
NIKU.L,0,No Data
WVAL.L,0,Fail
IFRA.AX,21560,Fail
IWFV.L,0,Fail
ZMID.TO,0,Error
SPLT.L,0,Fail
3VT.AS,0,No Data
KARB,0,No Data
UEF9.DE,717,Fail
TSLQ.L,0,Fail
HACV,0,No Data
JGHY.L,0,Fail
FMAR,13766,Fail
XBCD.DE,0,No Data
PMAR,19750,Fail
CHIC,0,No Data
XDUD.SW,0,Fail
3097.HK,7500,Fail
DGRE.MI,0,Error
DCRE,18159,Fail
XUHC.L,0,Fail
SLQX.DE,0,Error
NVIR,0,No Data
3KWB.L,0,Fail
MTDD.DE,127,Fail
FXG,9246,Fail
XGLD.L,0,Fail
SDIA.L,0,Fail
EDM4.DE,43854,Fail
CASH.TO,0,Error
83079.HK,0,No Data
LYINR.SW,649,Fail
FFLG,27857,Fail
PASI.PA,52987,Fail
TRTY,15837,Fail
MUSI,2221,Fail
2UKS.L,0,Fail
HSXE.L,0,Error
HYDR,17199,Fail
CHIK,0,No Data
IEGC.SW,24547,Fail
LCWL.L,0,Fail
DAPP.MI,83730,Fail
QLV,5511,Fail
CAVE.L,0,No Data
227540.KS,0,Error
WWTU.L,0,No Data
SPXU,8871320,Pass
MNTL,240,Fail
TSLP,17400,Fail
SAMT,2938,Fail
DX2Z.DE,2702,Fail
KEAT,100,Fail
NGAS.L,0,Fail
JCSA.MI,0,No Data
RTLA,0,No Data
XSMH.TO,0,Error
TCEP.L,0,No Data
512660.SS,1206348200,Pass
EAOR,0,No Data
LBJ,0,No Data
2MSF.L,0,Fail
JPIB,53393,Fail
WCOM.L,0,Fail
KMET,0,No Data
WQDS.L,0,Fail
ANGL,783463,Pass
0XC5.L,505260,Pass
WLDL.L,0,Fail
3SBE.L,0,Fail
IQQ0.DE,15245,Fail
GOO3.L,0,Fail
SNPE,53409,Fail
SBIO,4126,Fail
IWMY,93812,Fail
JUSA,0,No Data
STXRAF.JO,26750,Fail
SUAS.L,0,Fail
MLPI,0,No Data
FTGU.DE,4,Fail
URNU.L,0,Fail
JPGB.L,0,No Data
JPEA.L,0,Fail
ZPDJ.F,0,No Data
LYMATW.SW,0,No Data
ASIG.AS,5800,Fail
XDG6.MI,150,Fail
H4ZJ.DE,100525,Fail
IBCF.DE,6405,Fail
LYPF.DE,0,No Data
157500.KS,0,Error
9E0E.DE,77,Fail
EDMU.SW,0,Error
CSSX5E.SW,0,No Data
WNDY.L,0,Fail
SPXJ.L,0,Fail
FRXD.L,0,Fail
HTAB,70546,Fail
FYEQ.DE,497,Fail
83147.HK,0,Error
TUSA,0,No Data
VISE.L,0,Fail
322130.KS,0,No Data
SNAZ.DE,34516,Fail
KWBP.L,0,Fail
GXF,0,No Data
RUSB.ME,0,No Data
EEDM.L,0,Fail
SUSA,91991,Fail
FNBT40.JO,20899,Fail
ILIT,5274,Fail
EQLT,0,No Data
XZWG.L,0,No Data
UBU.AX,0,No Data
MLPG,0,No Data
TAEQ,0,No Data
OZF.AX,1,Fail
IDBZ.L,0,Fail
CGCB,190948,Fail
EUS3.MI,1149,Fail
CRNO.L,0,No Data
XBTR.SW,0,No Data
BKLC,98473,Fail
NINI,0,No Data
KTKSENSEX.BO,0,No Data
LYPC.DE,0,No Data
302170.KS,0,No Data
DHSA.L,0,Fail
FIEE,0,No Data
3143.HK,0,No Data
HMJU.TO,0,No Data
STIP,170032,Fail
PAEJ.PA,14666,Fail
GIL5.L,0,Fail
BYBU.L,0,No Data
FLXC.DE,28735,Fail
CSY9.F,0,No Data
INXG.L,0,Fail
CNEW.L,0,Fail
I50D.AS,0,Error
XMVM,6852,Fail
JEPG.L,0,Fail
XS2427363895.SG,0,No Data
URNM.AX,45659,Fail
DIS3.L,0,Fail
IBDT,138605,Fail
AGGG.L,0,Fail
DEMS.L,0,Fail
CLIM.L,0,Fail
SYB4.DE,12000,Fail
IAI,183161,Fail
VDGR.AX,1692,Fail
RSGL.L,0,No Data
GAGG.L,0,Fail
ALFI,0,No Data
PTPXE.PA,11304,Fail
BCS3.L,0,No Data
153130.KS,0,Error
RSPY,0,No Data
CXAD.L,0,No Data
IBTK,16625,Fail
HWF.TO,0,No Data
VDY.TO,0,Error
JDIV,466,Fail
7588.HK,5709400,Pass
300610.KS,0,Error
GHYG.L,0,Fail
CRM3.L,0,Fail
FCRU.L,0,No Data
OAIB,0,No Data
MSAU.L,0,Fail
EIBX.F,0,No Data
ZUSD.AX,0,No Data
SC0T.DE,111,Fail
EFCM.MI,695,Fail
2TSL.L,0,Fail
GLD,3914389,Pass
HMEX.L,0,No Data
KMED,0,No Data
ESIC.DE,22588,Fail
145670.KS,0,Error
328370.KS,0,Error
RHU.TO,0,No Data
220130.KS,0,Error
RCRS.DE,5005,Fail
UB39.L,0,Fail
3DEL.DE,0,No Data
HDGE.TO,0,Error
HIDE,13591,Fail
XUHC.DE,1042,Fail
